koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_ldm_coeff2,koi_ldm_coeff1,koi_model_snr,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_teq,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_tce_plnt_num,koi_time0,koi_time0_err1,koi_time0_err2,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_score,ExoplanetCandidate
15.8,15.211,15.043,14.951,14.069,0.025,13.77,0.027,13.624,0.043,1,318,21.389048,245.59174,0.2448,0.2826,0.3729,240.6,171.44122,0.000306,-0.000306,6.21,2.05,-0.82,0.0535,0.458,0.004,-0.377,2.8589,0.0224,-0.0224,2877.4,14.1,-14.1,4.190425659,1.611e-06,-1.611e-06,0.050076,0.00173,-0.000957,10.6,3.3,-3.3,87.52,1234.0,6073.0,190.0,-232.0,4.392,0.072,-0.217,0.2,0.2,-0.3,1.135,0.375,-0.15,1.163,0.151,-0.151,0.0,19.5664385,1.5e-06,41.13764,1.7e-05,-0.114,0.06,0.178,0.06,0.00026,0.0002,0.0017,0.00022,-0.033,0.069,-0.038,0.073,0.05,0.072,-0.091,0.07,0.163,0.074,0.186,0.074,1,2455004.441,0.000306,-0.000306,0,0,0,0,547.9,549.04,-194.78,1.28404,0.39973,-0.38192,1.0,1
13.922,13.372,13.234,13.168,12.223,0.021,11.877,0.018,11.803,0.018,1,187,2.976518,8.242547,0.8258,0.2329,0.4554,10.4,133.4145,0.0127,-0.0127,1.1,0.18,-0.27,0.0731,0.502,0.463,-0.301,4.525,0.429,-0.429,47.1,5.6,-5.6,7.1969168,0.0001483,-0.0001483,0.006392,0.000344,-0.000529,10.63,4.5,-4.5,87.29,1132.0,5530.0,82.0,-66.0,4.045,0.217,-0.093,0.12,0.15,-0.1,1.575,0.259,-0.389,1.004,0.084,-0.076,0.025,19.782584,3.9e-05,49.97895,0.00042,-1.0,1.4,2.2,1.5,3.9e-05,6.1e-05,-9.5e-05,6.8e-05,-0.3,0.44,0.56,0.7,0.63,0.65,-0.38,0.56,0.76,0.92,0.85,0.69,1,2454966.414,0.0127,-0.0127,0,0,0,0,388.54,170.24,-178.56,0.43809,0.55929,-0.08138,0.875,1
16.084,15.416,15.233,15.129,14.11,,13.804,0.036,13.859,,1,1304,46.610794,94.88382,-1.0,0.2327,0.4526,121.1,132.835239,0.000458,-0.000458,2.92,0.83,-0.26,0.0169,0.01,0.279,-0.01,2.0799,0.0156,-0.0156,1145.5,10.8,-10.8,0.817026268,4.35e-07,-4.35e-07,0.030636,0.000402,-0.000168,3.1507,0.0302,-0.0302,89.82,1784.0,5619.0,169.0,-169.0,4.536,0.035,-0.196,0.02,0.25,-0.3,0.874,0.248,-0.078,0.956,0.095,-0.104,0.0,19.76013,1.6e-05,48.02388,0.00018,47.36,0.59,-77.16,0.65,-0.0092,0.00011,0.01487,0.00013,3.812,0.067,-5.713,0.068,6.868,0.067,3.621,0.069,-6.079,0.067,7.076,0.067,1,2454965.835,0.000458,-0.000458,0,0,1,1,2386.13,2041.12,-634.48,0.88636,0.00849,-0.13267,0.0,0
14.351,13.868,13.739,13.693,12.811,0.021,12.517,0.018,12.466,0.022,1,282,3.2430632,7.157165,0.6349,0.2889,0.3511,6.9,131.7876,0.0256,-0.0256,0.6,0.2,-0.06,0.0564,0.218,0.285,-0.218,2.84,1.0,-1.0,35.3,12.6,-12.6,4.7368156,0.000147,-0.000147,0.005463,0.001504,-0.001138,12.54,6.3,-6.3,89.0,1137.0,6088.0,165.0,-201.0,4.456,0.056,-0.224,-0.06,0.25,-0.3,1.011,0.329,-0.11,1.06,0.148,-0.133,0.996,19.280222,5.4e-05,44.50515,0.00058,0.1,2.1,0.0,2.1,5e-06,7.7e-05,-1e-06,7.8e-05,-2.7,1.2,-0.3,1.1,2.7,1.2,-2.6,1.2,-0.3,1.1,2.6,1.2,1,2454964.788,0.0256,-0.0256,0,0,0,0,395.05,377.3,-120.72,1.66169,68.04016,-1.56669,0.532,1
16.125,15.6,15.472,15.403,14.453,0.027,14.132,0.03,14.163,0.055,1,2503,3.793642,17.314856,0.9895,0.3029,0.3239,26.2,132.02205,0.00458,-0.00458,12.88,4.07,-1.35,0.0133,1.102,0.091,-0.118,4.89,0.452,-0.452,153.2,8.7,-8.7,0.536551592,2.698e-06,-2.698e-06,0.114871,0.089897,-0.100245,1.117,0.291,-0.291,9.47,2377.0,6140.0,193.0,-236.0,4.455,0.052,-0.208,-0.04,0.25,-0.3,1.027,0.324,-0.108,1.094,0.151,-0.135,0.0,19.418989,2.6e-05,45.95303,0.00025,-2.32,0.98,-2.22,0.88,0.000156,6.8e-05,0.000157,6.1e-05,1.75,0.59,-0.88,0.78,1.96,0.63,1.69,0.58,-0.9,0.77,1.92,0.63,1,2454965.022,0.00458,-0.00458,1,0,1,1,7584.36,7269.97,-2392.52,0.09156,0.02382,-0.02214,0.0,0
15.924,15.401,15.242,15.148,14.208,0.032,13.806,0.034,13.776,0.048,1,272,13.511557,110.66481,0.9756,0.2965,0.3342,117.2,173.276125,0.000454,-0.000454,31.44,8.94,-2.96,0.0482,1.276,6.027,-0.214,2.1862,0.0267,-0.0267,2453.9,25.2,-25.2,3.951405455,2.258e-06,-2.258e-06,0.331342,5.991675,-0.199244,5.42,2.7,-2.7,76.4,1133.0,6046.0,182.0,-182.0,4.539,0.048,-0.204,-0.38,0.3,-0.3,0.869,0.247,-0.082,0.953,0.107,-0.119,0.706,19.7002951,3.3e-06,40.505539,3.5e-05,0.1,0.13,0.18,0.12,-0.00017,0.00057,7e-05,0.00069,0.171,0.091,-0.042,0.083,0.176,0.088,0.143,0.088,0.083,0.084,0.166,0.094,1,2455006.276,0.000454,-0.000454,0,1,0,0,388.71,333.12,-106.59,0.19337,2.28091,-0.02038,0.0,0
14.329,14.015,13.927,13.869,13.167,0.024,12.978,0.034,12.917,0.029,1,3,1981.3434,1594.3699,-1.0,0.3259,0.2559,106.8,153.9076,0.045,-0.045,76.18,25.46,-15.64,0.3312,0.0,0.055,0.0,17.487,0.153,-0.153,226471.0,2519.0,-2519.0,58.873429,0.002072,-0.002072,0.444913,0.003067,-0.002092,37.172,0.801,-0.801,90.0,679.0,7078.0,228.0,-314.0,4.192,0.128,-0.192,-0.16,0.25,-0.35,1.568,0.524,-0.322,1.401,0.218,-0.239,,19.69934048,1.1e-07,39.1059027,1.4e-06,0.02,0.0044,0.1538,0.0049,,,0.0,5.9,0.021,0.075,-0.048,0.07,0.053,0.071,0.048,0.076,0.064,0.067,0.08,0.07,1,2454986.908,0.045,-0.045,1,0,0,0,50.35,51.38,-23.84,0.28032,0.00604,-0.01024,0.0,0
9.978,9.574,,,8.603,0.024,8.452,0.049,8.355,0.022,1,0,436.10446,1585.6364,-1.0,0.2998,0.3069,5324.6,132.0206787,3.73e-05,-3.73e-05,140.07,30.84,-71.88,0.0858,0.686,0.004,-0.005,9.49469,0.00201,-0.00201,269518.0,44.0,-44.0,8.589644815,4.1e-07,-4.1e-07,0.58465,0.002182,-0.002966,9.93215,0.00356,-0.00356,86.04,1412.0,6331.0,204.0,-227.0,3.813,0.569,-0.134,-0.56,0.3,-0.3,2.194,0.483,-1.126,1.142,0.161,-0.261,,19.919838039,1.1e-08,46.93027304,7e-08,-0.03173,0.00039,0.10096,0.00024,,,,,0.7,1.1,-4.1,1.2,4.2,1.2,-5.6,1.8,-3.3,1.2,6.5,2.1,1,2454965.021,3.73e-05,-3.73e-05,0,1,0,0,940.15,648.81,-747.65,0.25121,9e-05,-0.00094,0.0,0
13.437,12.978,12.844,12.789,11.888,0.026,11.625,0.032,11.606,0.022,1,2319,4.9444094,7.928145,0.8812,0.303,0.3166,3.2,132.0648853,,,1.3,0.24,-0.48,0.0149,0.144,,,0.8463,,,29.3,,,0.575445783,,,0.004983,0.0,0.0,5.200439,,,88.42,3478.0,6215.0,171.0,-191.0,3.802,0.3,-0.1,-0.14,0.3,-0.25,2.396,0.443,-0.885,1.327,0.218,-0.266,0.0,19.993454,3.3e-05,43.69453,0.00031,-6.4,1.3,-1.5,1.1,0.000181,3.5e-05,5.3e-05,2.9e-05,-3.41,0.29,-0.57,0.2,3.45,0.29,-3.09,0.29,-0.28,0.19,3.1,0.29,1,2454965.065,,,0,0,1,0,34528.16,19507.66,-22408.12,8.03468,0.0,0.0,0.0,0
15.322,14.731,14.54,14.439,13.454,0.021,13.137,0.027,13.078,0.029,1,14,4.585,7.9218726,0.1655,0.2602,0.4096,9.4,176.0727,0.0161,-0.0161,1.95,0.32,-0.23,0.435,0.017,0.43,-0.017,6.061,0.493,-0.493,296.9,37.8,-37.8,103.722152,0.00234,-0.00234,0.015615,0.001112,-0.001293,132.8,13.1,-13.1,89.99,414.0,5784.0,78.0,-78.0,4.33,0.115,-0.115,0.14,0.15,-0.15,1.143,0.187,-0.136,1.019,0.073,-0.059,0.002,19.874208,4.4e-05,41.71206,0.00041,-1.2,1.8,-2.5,1.5,0.00044,0.00053,0.0008,0.00045,0.27,0.5,-0.68,0.67,0.73,0.63,0.22,0.48,-0.69,0.71,0.73,0.68,1,2455009.073,0.0161,-0.0161,0,0,0,0,6.92,2.96,-1.84,4.11383,0.40662,-2.64211,0.765,1
13.255,12.373,12.09,11.911,10.813,0.02,10.33,0.02,10.227,0.018,2,64,5.214027,27.981884,0.7056,0.1124,0.6323,60.9,147.08981,0.00441,-0.00441,11.64,0.79,-1.71,0.1681,0.943,0.005,-0.031,11.721,0.368,-0.368,409.3,7.5,-7.5,21.4054422,0.0001196,-0.0001196,0.024433,0.000213,-0.001451,5.66,2.6,-2.6,80.4,1087.0,4838.0,65.0,-79.0,3.299,0.05,-0.041,0.2,0.1,-0.15,4.361,0.296,-0.641,1.381,0.158,-0.316,0.036,19.5838942,3.2e-06,41.871818,2.6e-05,0.17,0.13,-0.187,0.093,8.7e-05,5.2e-05,2e-06,4e-05,-0.14,0.12,0.03,0.22,0.14,0.14,-0.2,0.12,-0.14,0.23,0.25,0.12,1,2454980.09,0.00441,-0.00441,0,0,0,0,330.0,66.95,-105.19,0.00747,0.00344,-0.0036,1.0,1
12.038,11.639,11.63,11.553,10.756,0.021,10.506,0.018,10.454,0.016,1,194,4.076148,13.523925,0.7237,0.2865,0.3671,20.9,132.7883,0.0101,-0.0101,1.42,0.09,-0.13,0.0806,0.699,0.274,-0.5,6.527,0.305,-0.305,38.0,2.2,-2.2,6.98141327,7.603e-05,-7.603e-05,0.006012,0.001726,-0.00042,5.97,2.9,-2.9,83.27,1384.0,6054.0,81.0,-72.0,3.923,0.044,-0.036,0.16,0.15,-0.1,2.163,0.133,-0.193,1.429,0.09,-0.167,0.144,18.972909,1.3e-05,46.44988,0.00012,-0.17,0.47,0.35,0.44,5e-06,1.8e-05,-1.7e-05,1.7e-05,0.61,0.49,0.07,0.38,0.62,0.49,0.66,0.5,-0.08,0.39,0.66,0.5,1,2454965.788,0.0101,-0.0101,0,0,0,0,865.81,163.01,-181.18,0.08246,0.11883,-0.07858,0.739,1
16.068,15.271,14.991,14.82,13.74,0.027,13.232,0.023,13.155,0.027,1,1602,69.10636,1543.4167,0.0,0.1908,0.5172,939.5,131.9570817,6.72e-05,-6.72e-05,30.54,3.27,-2.97,0.0152,1.224,0.035,-0.036,2.45449,0.00169,-0.00169,16876.4,9.2,-9.2,0.835315046,6.7e-08,-6.7e-08,0.405309,0.031826,-0.032026,2.2088,0.0408,-0.0408,56.33,1490.0,5009.0,135.0,-150.0,4.584,0.072,-0.054,-0.46,0.3,-0.3,0.69,0.074,-0.067,0.666,0.088,-0.044,0.0,18.85015821,2.1e-07,44.0487784,2.2e-06,-0.0695,0.008,0.2101,0.008,0.00175,0.00077,-0.0015,0.0011,-0.066,0.067,0.075,0.067,0.1,0.067,0.013,0.068,0.15,0.068,0.15,0.068,1,2454964.957,6.72e-05,-6.72e-05,0,1,0,0,1160.98,422.13,-322.9,0.29215,0.00539,-0.01416,0.0,0
13.814,13.45,13.377,13.311,12.468,0.023,12.186,0.023,12.171,0.025,1,0,3478.1707,20876.672,-1.0,0.3124,0.2859,5286.2,132.9614122,2.33e-05,-2.33e-05,61.88,17.84,-8.21,0.0589,0.269,0.009,-0.003,5.04732,0.00168,-0.00168,276277.0,49.2,-49.2,5.082523739,1.45e-07,-1.45e-07,0.494921,0.000196,-1.6e-05,11.3477,0.0434,-0.0434,88.64,1266.0,6507.0,146.0,-194.0,4.343,0.101,-0.188,-0.38,0.25,-0.3,1.145,0.33,-0.152,1.049,0.16,-0.117,,19.394846,8e-09,40.77735298,9e-08,0.08179,0.00032,-0.02528,0.00032,0.026,0.013,,,-0.035,0.067,0.01,0.067,0.036,0.067,0.049,0.067,0.032,0.067,0.058,0.067,1,2454965.961,2.33e-05,-2.33e-05,0,1,0,0,606.33,493.26,-202.3,1.0701,0.00409,-0.01147,0.0,0
15.596,15.119,14.986,14.902,14.039,0.028,13.687,0.031,13.605,0.046,2,144,98.694984,876.2924,0.6161,0.3058,0.3071,990.3,360.2852478,8.39e-05,-8.39e-05,12.62,3.84,-1.28,0.0646,0.065,0.063,-0.044,3.88962,0.00306,-0.00306,17219.2,19.3,-19.3,5.910371418,7.05e-07,-7.05e-07,0.120663,4.4e-05,-0.000114,13.0035,0.0966,-0.0966,89.71,1053.0,6200.0,200.0,-250.0,4.488,0.05,-0.2,-0.28,0.3,-0.3,0.958,0.291,-0.097,1.029,0.134,-0.134,0.0,19.58913151,1.4e-07,40.4112137,4e-06,0.2842,0.0059,2.749,0.014,0.0009,0.0011,0.0281,0.0015,-0.51,0.17,-7.23,0.23,7.25,0.23,0.212,0.068,0.057,0.068,0.22,0.068,1,2455193.285,8.39e-05,-8.39e-05,0,1,0,0,290.83,270.46,-91.57,1.19072,0.00885,-0.00106,0.926,1
16.578,15.567,15.164,14.83,13.782,0.027,13.157,0.034,13.006,0.038,1,3,8.550335,8.720685,0.3217,0.0833,0.6584,15.9,357.6471,0.0258,-0.0258,25.19,2.0,-2.23,1.0703,1.26,6.912,-0.128,20.18,1.7,-1.7,5058.0,396.0,-396.0,504.88419,0.02102,-0.02102,0.352124,7.020618,-0.11612,93.7,46.3,-46.3,89.23,157.0,4559.0,143.0,-143.0,4.612,0.056,-0.024,-0.26,0.3,-0.3,0.655,0.052,-0.058,0.641,0.077,-0.051,0.592,19.0489844,7.8e-06,50.125097,7.5e-05,0.06,0.27,0.49,0.27,-0.0006,0.0083,0.001,0.013,0.02,0.12,0.04,0.18,0.05,0.21,0.23,0.13,0.12,0.22,0.26,0.21,4,2455190.647,0.0258,-0.0258,1,0,0,0,0.14,0.05,-0.03,0.0611,0.69383,-0.03294,0.001,0
15.114,14.517,14.311,14.182,13.183,0.025,12.772,0.022,12.661,0.022,1,15,6.1857452,17.687275,0.8429,0.224,0.4695,21.9,160.66805,0.00613,-0.00613,3.04,0.62,-0.51,0.32,0.872,0.064,-0.584,5.276,0.182,-0.182,548.4,28.7,-28.7,69.8956789,0.0005243,-0.0005243,0.025186,0.002843,-0.004191,54.6,27.2,-27.2,89.08,442.0,5390.0,80.0,-72.0,4.303,0.17,-0.155,0.2,0.15,-0.15,1.104,0.227,-0.185,0.893,0.061,-0.035,0.795,19.779826,1.7e-05,46.37157,0.00018,0.34,0.65,-0.49,0.65,-0.00016,0.00035,7e-05,0.00035,-0.06,0.2,0.1,0.25,0.11,0.24,-0.01,0.2,-0.04,0.24,0.04,0.24,1,2454993.668,0.00613,-0.00613,0,0,0,0,8.99,4.87,-3.09,0.62928,4.08266,-0.38725,0.999,1
15.901,15.225,15.011,14.908,13.942,0.024,13.553,0.026,13.416,0.045,1,1365,4.3010817,14.90462,0.862,0.2396,0.4415,20.2,132.21831,0.00593,-0.00593,1.03,0.19,-0.08,0.0184,0.634,0.299,-0.411,2.942,0.326,-0.326,160.2,10.7,-10.7,0.979161676,7.395e-06,-7.395e-06,0.012122,0.002287,-0.000764,2.15,1.0,-1.0,72.9,1548.0,5390.0,159.0,-159.0,4.591,0.03,-0.12,-0.14,0.3,-0.3,0.78,0.143,-0.061,0.875,0.07,-0.104,0.0,19.519383,2e-05,45.62964,0.0002,-6.53,0.75,4.96,0.72,0.000746,8.9e-05,-0.00061,8.5e-05,-9.17,0.072,3.696,0.075,9.887,0.072,-9.194,0.074,3.534,0.085,9.85,0.075,1,2454965.218,0.00593,-0.00593,0,0,1,1,1357.43,777.75,-334.21,0.19738,0.18907,-0.04652,0.0,0
15.015,14.593,14.45,14.414,13.579,0.023,13.246,0.023,13.221,0.032,1,4,5.401413,7.4787517,0.7971,0.3029,0.3026,11.1,369.6734,0.0361,-0.0361,1.73,0.52,-0.18,1.0699,0.668,0.061,-0.479,15.67,1.6,-1.6,294.5,34.2,-34.2,402.27493,0.02267,-0.02267,0.016636,0.000357,-0.001817,150.3,65.4,-65.4,89.75,262.0,6299.0,170.0,-226.0,4.486,0.054,-0.216,-0.42,0.3,-0.35,0.95,0.29,-0.097,1.008,0.135,-0.123,0.005,19.36352,3.6e-05,41.22494,0.00045,2.4,1.5,-2.0,1.6,-0.0007,0.00043,0.00062,0.00048,1.83,0.49,-2.1,1.4,2.8,1.1,1.76,0.49,-2.0,1.0,2.6,1.1,1,2455202.673,0.0361,-0.0361,0,0,0,0,1.11,1.0,-0.34,0.39652,1.20815,-0.02441,0.311,1
15.65,15.15,15.035,14.95,14.08,0.025,13.802,0.034,13.725,0.045,1,139,5.694448,28.363348,0.8136,0.3024,0.3288,32.9,134.29186,0.00415,-0.00415,28.15,8.19,-3.26,0.095,1.222,31.65,-0.057,5.615,0.226,-0.226,510.5,18.7,-18.7,9.95639775,4.842e-05,-4.842e-05,0.244849,31.56592,-0.055758,3.44,1.7,-1.7,69.16,905.0,6161.0,172.0,-236.0,4.454,0.048,-0.192,0.07,0.2,-0.35,1.053,0.306,-0.122,1.15,0.127,-0.17,0.477,19.651225,1e-05,47.13308,0.00013,-0.41,0.37,1.06,0.47,9e-05,0.00024,-0.00014,0.00032,0.21,0.2,-0.13,0.21,0.24,0.25,0.15,0.21,-0.16,0.21,0.22,0.26,1,2454967.292,0.00415,-0.00415,0,1,0,0,158.42,136.18,-52.49,0.00774,8.5153,-0.00025,0.0,0
13.786,13.255,13.083,13.013,12.136,0.035,11.799,0.043,11.717,0.036,1,763,5.135496,9.829932,0.0667,0.2787,0.3728,3.4,132.8015023,,,0.79,0.22,-0.14,0.0267,0.728,,,3.0255,,,55.5,,,1.752450163,,,0.00734,0.0,0.0,3.190491,,,76.81,1552.0,5779.0,158.0,-158.0,4.364,0.18,-0.198,-0.38,0.3,-0.3,0.99,0.27,-0.18,0.827,0.123,-0.061,0.0,19.944445,2e-05,41.86308,0.00026,1.33,0.82,4.2,0.95,-3e-06,3.4e-05,-9.3e-05,4e-05,,,,,,,,,,,,,1,2454965.802,,,0,0,1,1,1372.36,1103.89,-550.1,0.20005,0.0,0.0,0.0,0
15.767,15.158,14.984,14.856,13.959,0.025,13.601,0.025,13.556,0.037,1,48,6.4298744,27.182098,0.0797,0.2676,0.3928,30.7,151.84775,0.00489,-0.00489,2.58,0.81,-0.26,0.1771,0.918,0.009,-0.65,5.907,0.157,-0.157,580.7,21.4,-21.4,27.5071114,0.0001724,-0.0001724,0.026833,0.001557,-0.0046,16.41,8.0,-8.0,86.79,569.0,5783.0,157.0,-175.0,4.539,0.037,-0.212,-0.08,0.3,-0.3,0.88,0.278,-0.087,0.977,0.116,-0.116,0.054,19.820081,1.1e-05,43.14169,0.00012,-0.23,0.41,-0.74,0.43,0.00016,0.00025,0.00032,0.00026,-0.32,0.14,-0.09,0.18,0.33,0.15,-0.35,0.12,-0.25,0.19,0.43,0.15,1,2454984.848,0.00489,-0.00489,0,0,0,0,24.71,22.93,-6.96,0.11046,1.28743,-0.05851,1.0,1
15.047,14.518,14.369,14.329,13.438,0.025,13.149,0.023,13.035,0.027,1,552,5.077395,40.238712,0.2104,0.2286,0.4641,49.0,170.73808,0.0017,-0.0017,2.04,0.34,-0.41,0.0351,0.014,0.425,-0.014,3.2005,0.052,-0.052,244.0,5.8,-5.8,2.437029217,5.017e-06,-5.017e-06,0.014084,0.000445,-0.000248,5.928,0.294,-0.294,89.87,1513.0,5573.0,75.0,-75.0,4.177,0.203,-0.101,0.16,0.15,-0.15,1.329,0.218,-0.266,0.968,0.066,-0.06,0.008,19.0669834,8e-06,45.480472,9.2e-05,-0.5,0.3,0.3,0.33,0.000102,6.9e-05,-9.8e-05,7.5e-05,-0.01,0.11,0.09,0.18,0.09,0.19,-0.11,0.11,-0.08,0.19,0.14,0.14,1,2455003.738,0.0017,-0.0017,0,0,0,0,1237.66,531.44,-487.63,0.66343,0.03291,-0.21251,1.0,1
14.757,14.349,14.227,14.19,13.328,0.026,12.998,0.032,12.916,0.025,1,430,2.989718,7.2218866,0.773,0.1993,0.5114,9.3,133.3871,0.0149,-0.0149,3.45,0.45,-1.32,0.0529,0.03,0.42,-0.03,3.643,0.318,-0.318,51.8,6.6,-6.6,3.14735789,5.341e-05,-5.341e-05,0.006417,0.000541,-0.00046,6.66,1.6,-1.6,89.75,2209.0,5189.0,72.0,-124.0,3.352,0.262,-0.087,0.21,0.15,-0.25,4.93,0.63,-1.889,1.992,0.159,-0.634,0.933,19.321458,5.5e-05,51.06371,0.00051,-0.3,1.9,0.8,1.8,1.6e-05,8.4e-05,-1.3e-05,8.3e-05,1.0,1.1,2.0,1.1,2.3,1.2,1.2,1.1,2.0,1.1,2.3,1.2,1,2454966.387,0.0149,-0.0149,0,0,0,0,5635.4,1938.49,-3688.93,0.56522,0.13733,-0.31886,1.0,1
15.167,14.65,14.48,14.389,13.503,0.021,13.181,0.025,13.136,0.032,4,340,4.64141,17.39639,0.2859,0.2638,0.4046,24.4,131.89965,0.00318,-0.00318,1.79,0.28,-0.42,0.0436,0.159,0.294,-0.159,3.2532,0.0925,-0.0925,142.5,6.3,-6.3,3.2828024,1.281e-05,-1.281e-05,0.010816,0.000445,-0.000277,7.719,0.375,-0.375,88.82,1467.0,5640.0,85.0,-77.0,4.087,0.203,-0.087,0.14,0.15,-0.15,1.515,0.236,-0.353,1.024,0.093,-0.084,0.017,19.609218,1.7e-05,42.37068,0.00018,0.91,0.69,0.64,0.63,-0.000127,8.8e-05,-9.2e-05,8.1e-05,0.02,0.4,-0.44,0.28,0.45,0.28,-0.1,0.36,-0.58,0.27,0.59,0.28,3,2454964.9,0.00318,-0.00318,0,0,0,0,1093.39,457.24,-484.58,0.80721,0.03924,-0.32953,1.0,1
16.287,15.336,15.141,14.843,13.863,0.021,13.281,0.027,13.163,0.029,1,211,3.2414126,10.802183,0.6646,0.1082,0.627,11.9,137.16241,0.0071,-0.0071,1.06,0.12,-0.07,0.0607,0.594,0.382,-0.384,2.459,0.182,-0.182,212.0,21.2,-21.2,6.24564633,5.436e-05,-5.436e-05,0.013744,0.000137,-0.001627,15.96,7.4,-7.4,87.87,731.0,4858.0,161.0,-161.0,4.622,0.027,-0.059,-0.02,0.3,-0.3,0.707,0.08,-0.049,0.786,0.054,-0.081,0.419,19.197853,3.5e-05,46.47043,0.00032,-0.8,1.3,-0.6,1.2,0.00018,0.00028,0.00014,0.00025,-0.34,0.53,0.78,0.47,0.85,0.48,-0.44,0.53,0.87,0.47,0.97,0.49,1,2454970.162,0.0071,-0.0071,0,0,0,0,67.62,27.85,-16.43,1.97131,2.75872,-0.02049,0.977,1
13.315,12.962,12.858,12.828,11.954,0.02,11.726,0.02,11.689,0.018,1,6,5.9395604,8.2426,0.2003,0.3038,0.292,16.4,273.2378,0.0257,-0.0257,5.75,0.96,-2.41,0.8609,0.732,0.201,-0.493,11.9,1.3,-1.3,260.2,19.9,-19.9,238.561202,0.00775,-0.00775,0.01591,0.002631,-0.001304,107.9,44.1,-44.1,89.61,568.0,6565.0,178.0,-218.0,3.573,0.345,-0.115,-0.52,0.35,-0.3,3.308,0.555,-1.387,1.493,0.237,-0.355,0.971,19.829674,3.5e-05,41.01062,0.00034,0.1,1.4,0.2,1.2,1e-05,0.00019,2e-05,0.00017,0.22,0.73,0.16,0.78,0.28,0.75,0.3,0.73,0.24,0.78,0.38,0.75,6,2455106.238,0.0257,-0.0257,1,0,0,0,24.55,12.7,-17.32,0.41812,0.85348,-0.0037,0.08,0
15.9,15.403,15.243,15.15,14.28,0.03,13.975,0.033,13.873,0.059,1,52,3.9093409,12.720123,0.1543,0.2979,0.3238,13.8,149.4437,0.0156,-0.0156,1.35,0.41,-0.1,0.1681,0.092,0.373,-0.092,6.141,0.352,-0.352,259.7,21.8,-21.8,26.0841212,0.0005057,-0.0005057,0.014818,0.000782,-0.000743,32.8,11.3,-11.3,89.84,598.0,6083.0,181.0,-199.0,4.563,0.036,-0.204,-0.5,0.3,-0.3,0.835,0.254,-0.063,0.933,0.097,-0.108,0.785,19.544342,3e-05,41.74633,0.00032,0.1,1.2,0.4,1.1,-5e-05,0.00031,-0.0001,0.00029,-0.1,0.71,0.02,0.25,0.11,0.69,-0.24,0.72,-0.09,0.28,0.26,0.7,1,2454982.444,0.0156,-0.0156,0,0,0,0,30.24,27.59,-7.61,0.98135,0.67402,-0.394,0.996,1
12.717,12.315,12.184,12.169,11.319,0.021,11.09,0.021,11.029,0.012,1,164,5.343856,15.9753275,0.399,0.3036,0.3098,19.7,135.00609,0.00466,-0.00466,1.66,0.36,-0.52,0.0832,0.667,0.284,-0.457,3.099,0.139,-0.139,70.7,4.3,-4.3,8.21429932,5.046e-05,-5.046e-05,0.008153,0.001772,-0.000468,15.32,6.3,-6.3,87.5,1312.0,6277.0,174.0,-174.0,3.951,0.273,-0.117,-0.3,0.3,-0.3,1.869,0.395,-0.592,1.138,0.21,-0.172,,19.612528,1.3e-05,46.17711,0.00016,24.91,0.48,-52.57,0.58,-0.001693,3.3e-05,,,2.56,0.23,-12.05,0.65,12.32,0.69,2.52,0.19,-12.07,0.54,12.33,0.57,1,2454968.006,0.00466,-0.00466,0,1,1,1,701.11,446.57,-408.62,1.00818,1.24642,-0.88629,0.0,0
